longitude,latitude,Z
51.91988664757013,4.483664296924201,2.755
51.919886871023394,4.483693366006841,2.793
51.919887094469466,4.483722435089815,2.835
51.91988731790835,4.483751504173123,-1.1
51.91988754134004,4.483780573256762,9.275
51.91988776476454,4.483809642340736,6.476
51.919887988181856,4.483838711425042,5.562
51.919842703530215,4.4802926483298995,1.65
51.91984292781734,4.480321717362191,0.633
51.91984315209728,4.480350786394817,0.643
51.919843376370025,4.480379855427778,0.663
51.91984360063559,4.480408924461073,17.639
51.91984382489396,4.480437993494702,19.97
51.91984404914514,4.480467062528666,20.225
51.91984427338913,4.480496131562964,20.312
51.91984449762593,4.480525200597596,20.17
51.91984472185554,4.480554269632563,20.147
51.919844946077966,4.480583338667865,20.14
51.9198451702932,4.4806124077035,21.014
51.919845394501245,4.4806414767394696,20.121
51.9198456187021,4.480670545775774,20.12
51.91984584289576,4.480699614812413,20.122
51.91984606708223,4.480728683849386,20.122
51.91984629126152,4.480757752886692,20.146
51.91984651543362,4.480786821924334,17.978
51.919846739598526,4.48081589096231,20.181
51.91984696375624,4.48084496000062,20.178
51.91984718790677,4.4808740290392635,13.848
51.91984741205011,4.480903098078242,19.394
51.919847636186255,4.480932167117555,19.823
51.919847860315215,4.480961236157202,18.466
51.919848084436985,4.480990305197183,16.604
51.919848308551565,4.481019374237498,17.309
51.91984853265895,4.481048443278148,28.074
51.91984875675916,4.481077512319131,28.12
51.919848980852166,4.481106581360449,28.158
51.91984920493799,4.481135650402101,28.196
51.91984942901662,4.481164719444087,28.22
51.919849653088065,4.481193788486407,28.252
51.919849877152316,4.481222857529062,28.298
51.919850101209384,4.48125192657205,28.338
51.919850325259254,4.481280995615372,28.367
51.91985054930194,4.48131006465903,28.396
51.91985077333744,4.48133913370302,28.43
51.91985099736574,4.481368202747345,28.525
51.919851221386864,4.481397271792003,20.691
51.91985144540079,4.481426340836996,20.711
51.91985166940753,4.481455409882323,20.742
51.91985189340707,4.481484478927984,20.775
51.91985211739943,4.48151354797398,20.645
51.919852341384605,4.481542617020308,20.655
51.91985256536258,4.481571686066971,20.677
51.91985278933337,4.481600755113968,20.691
51.91985301329697,4.481629824161299,20.705
51.919853237253385,4.481658893208964,20.725
51.91985346120261,4.481687962256963,20.735
51.91985368514464,4.481717031305295,20.904
51.91985390907948,4.481746100353962,20.755
51.919854133007135,4.481775169402963,20.77
51.919854356927594,4.4818042384522965,20.771
51.91985458084087,4.481833307501965,21.025
51.919854804746954,4.481862376551968,20.775
51.91985502864585,4.481891445602304,20.786
51.91985525253755,4.481920514652973,20.776
51.91985547642207,4.481949583703978,20.767
51.919855700299394,4.481978652755315,20.77
51.91985592416953,4.482007721806987,20.766
51.91985614803248,4.4820367908589915,20.759
51.91985637188824,4.482065859911331,13.293
51.91985659573681,4.4820949289640035,1.916
51.919856819578186,4.482123998017011,1.905
51.91985704341238,4.482153067070351,2.063
51.91985726723937,4.482182136124026,2.114
51.91985749105918,4.482211205178034,1.995
51.91985771487181,4.4822402742323755,1.938
51.91985793867724,4.482269343287051,1.925
51.91985816247548,4.48229841234206,1.978
51.91985838626653,4.4823274813974034,7.741
51.9198586100504,4.48235655045308,8.083
51.91985883382707,4.48238561950909,8.093
51.919859057596554,4.482414688565434,8.085
51.919859281358846,4.482443757622112,8.102
51.919859505113955,4.482472826679123,8.111
51.919859728861866,4.482501895736468,7.935
51.91985995260259,4.4825309647941465,1.955
51.91986017633613,4.482560033852159,2.4
51.919860400062475,4.482589102910505,1.938
51.91986062378163,4.482618171969184,1.953
51.9198608474936,4.4826472410281974,2.479
51.919861071198376,4.482676310087544,1.99
51.919861294895966,4.482705379147224,1.985
51.919861518586366,4.482734448207237,1.99
51.919861742269575,4.4827635172675855,1.993
51.9198619659456,4.482792586328267,1.96
51.91986218961443,4.482821655389281,1.888
51.91986241327607,4.482850724450628,1.929
51.91986263693052,4.482879793512311,1.963
51.91986286057778,4.482908862574325,2.01
51.91986308421786,4.482937931636673,5.741
51.91986330785074,4.482967000699356,2.121
51.91986353147643,4.482996069762371,7.885
51.91986375509494,4.483025138825719,2.12
51.91986397870625,4.483054207889402,3.931
51.91986420231038,4.483083276953417,8.902
51.91986442590731,4.483112346017767,9.275
51.91986464949706,4.483141415082449,6.774
51.91986487307961,4.483170484147465,8.729
51.91986509665498,4.483199553212814,7.943
51.91986532022316,4.483228622278497,-1.002
51.91986554378415,4.483257691344513,-1.047
51.919865767337946,4.483286760410863,-1.049
51.91986599088455,4.4833158294775455,-1.055
51.919866214423976,4.483344898544561,-1.047
51.9198664379562,4.483373967611911,-1.053
51.919866661481244,4.483403036679594,-1.064
51.919866884999095,4.48343210574761,-1.112
51.919867108509756,4.483461174815959,-1.072
51.919867332013226,4.483490243884642,0.82
51.91986755550951,4.483519312953658,-1.099
51.9198677789986,4.483548382023007,2.939
51.919868002480506,4.48357745109269,2.878
51.91986822595522,4.483606520162705,2.724
51.919868449422744,4.483635589233054,2.738
51.91986867288308,4.483664658303736,2.75
51.919868896336226,4.483693727374751,2.641
51.91986911978218,4.4837227964461,2.736
51.919869343220945,4.483751865517782,1.417
51.91986956665252,4.483780934589797,8.513
51.91986979007691,4.483810003662144,11.151
51.919870013494105,4.483839072734826,7.467
51.91987023690412,4.48386814180784,7.77
51.91987046030693,4.483897210881188,3.552
51.91987068370256,4.4839262799548685,2.05
51.919870907091,4.483955349028882,2.661
51.91987113047225,4.483984418103229,1.878
51.91987135384631,4.484013487177909,1.852
51.919871577213186,4.484042556252922,1.869
51.919871800572864,4.484071625328268,1.915
51.91987202392536,4.484100694403947,1.954
51.91987224727066,4.4841297634799595,2.046
51.91987247060877,4.484158832556305,2.062
51.919872693939695,4.484187901632983,2.07
51.91987291726343,4.484216970709994,2.042
51.91987314057997,4.4842460397873385,1.998
51.91987336388933,4.484275108865016,2.053
51.919873587191496,4.4843041779430255,2.106
51.91987381048647,4.484333247021369,2.127
51.919874033774256,4.484362316100045,2.242
51.91987425705486,4.4843913851790544,2.443
51.91987448032826,4.484420454258396,2.659
51.91987470359448,4.484449523338071,2.867
51.91987492685351,4.484478592418079,2.985
51.91987515010535,4.48450766149842,3.02
51.919875373349996,4.484536730579094,3.036
51.91987559658745,4.484565799660101,6.541
51.919875819817726,4.48459486874144,8.213
51.91987604304081,4.4846239378231125,8.232
51.91987626625669,4.484653006905118,7.43
51.9198764894654,4.484682075987456,7.279
51.91987671266691,4.4847111450701265,6.132
51.91987693586123,4.484740214153131,3.114
51.91987715904837,4.484769283236467,3.185
51.91987738222831,4.484798352320136,10.807
51.91987760540106,4.484827421404138,12.562
51.91987782856663,4.484856490488474,12.551
51.919878051725,4.484885559573141,12.553
51.91987827487619,4.484914628658141,6.516
51.91987849802018,4.484943697743475,6.351
51.91987872115699,4.484972766829141,2.204
51.91987894428661,4.485001835915139,2.183
51.919879167409036,4.48503090500147,2.212
51.91987939052427,4.485059974088134,2.223
51.91987961363232,4.485089043175131,7.564
51.91987983673318,4.485118112262461,15.653
51.919880059826845,4.485147181350123,16.173
51.919880282913326,4.485176250438117,12.628
51.919880505992616,4.485205319526445,3.606
51.919880729064715,4.485234388615106,12.028
51.91988095212963,4.4852634577040975,8.335
51.91988117518735,4.485292526793423,6.838
51.919881398237884,4.485321595883081,2.455
51.91988162128123,4.485350664973072,11.59
51.91988184431738,4.485379734063395,16.6
51.91988206734634,4.485408803154051,15.457
51.919882290368115,4.485437872245039,6.99
51.9198825133827,4.48546694133636,2.779
51.91988273639009,4.4854960104280135,2.189
51.9198829593903,4.4855250795199995,2.179
51.919883182383316,4.485554148612318,3.089
51.91988340536914,4.485583217704968,2.17
51.919883628347776,4.485612286797952,2.274
51.91988385131923,4.485641355891268,24.31
51.91988407428348,4.485670424984916,24.2
51.91988429724055,4.485699494078897,20.232
51.91988452019043,4.48572856317321,20.177
51.91988474313312,4.485757632267856,20.244
51.91988496606862,4.4857867013628345,20.236
51.91982472885661,4.480293011057626,0.586
51.919824953143625,4.480322080078293,0.617
51.91982517742345,4.4803511490992936,0.631
51.91982540169608,4.4803802181206285,0.642
51.91982562596152,4.480409287142298,12.568
51.91982585021977,4.480438356164302,20.725
51.91982607447084,4.4804674251866405,20.186
51.91982629871471,4.480496494209314,20.189
51.919826522951396,4.480525563232321,20.134
51.91982674718089,4.480554632255663,20.134
51.9198269714032,4.480583701279339,20.123
51.91982719561832,4.480612770303349,20.153
51.91982741982624,4.480641839327694,19.953
51.91982764402698,4.480670908352373,16.47
51.91982786822053,4.480699977377387,15.906
51.91982809240689,4.480729046402734,15.895
51.919828316586056,4.480758115428416,15.869
51.91982854075804,4.4807871844544325,15.907
51.919828764922826,4.480816253480783,20.189
51.91982898908043,4.480845322507467,20.174
51.91982921323084,4.480874391534487,12.005
51.91982943737406,4.48090346056184,10.893
51.91982966151009,4.480932529589527,19.769
51.91982988563893,4.480961598617549,14.037
51.91983010976059,4.480990667645904,17.241
51.919830333875055,4.481019736674595,13.597
51.91983055798232,4.481048805703619,25.188
51.91983078208241,4.481077874732978,28.243
51.91983100617531,4.48110694376267,28.289
51.91983123026101,4.481136012792697,28.325
51.91983145433953,4.4811650818230575,28.369
51.91983167841085,4.481194150853753,28.386
51.91983190247499,4.481223219884782,28.418
51.91983212653194,4.481252288916145,28.441
51.9198323505817,4.481281357947842,28.477
51.919832574624266,4.481310426979874,28.506
51.91983279865965,4.4813394960122395,28.529
51.91983302268783,4.481368565044939,28.554
51.91983324670883,4.481397634077973,20.776
51.919833470722644,4.48142670311134,20.804
51.91983369472926,4.481455772145042,20.816
51.9198339187287,4.4814848411790775,20.829
51.91983414272094,4.481513910213447,20.993
51.91983436670599,4.481542979248151,20.717
51.919834590683855,4.481572048283189,20.73
51.91983481465453,4.481601117318561,20.739
51.91983503861801,4.481630186354266,20.752
51.91983526257431,4.481659255390306,20.758
51.91983548652341,4.481688324426679,20.766
51.91983571046533,4.481717393463387,20.768
51.919835934400055,4.481746462500428,20.77
51.91983615832759,4.481775531537804,20.775
51.91983638224794,4.481804600575513,20.783
51.9198366061611,4.481833669613556,20.829
51.91983683006706,4.481862738651933,20.774
51.91983705396584,4.481891807690644,20.775
51.91983727785743,4.4819208767296885,20.764
51.91983750174183,4.481949945769068,20.445
51.91983772561904,4.48197901480878,20.75
51.919837949489064,4.482008083848826,14.21
51.91983817335189,4.482037152889206,20.234
51.919838397207535,4.48206622192992,10.972
51.91983862105599,4.4820952909709675,1.941
51.91983884489725,4.4821243600123495,1.917
51.91983906873132,4.4821534290540646,2.001
51.91983929255821,4.482182498096114,2.079
51.9198395163779,4.4822115671384966,2.013
51.919839740190405,4.4822406361812135,1.969
51.91983996399572,4.4822697052242635,1.933
51.919840187793845,4.4822987742676474,2.0
51.91984041158478,4.482327843311365,7.788
51.91984063536853,4.482356912355416,8.08
51.91984085914509,4.482385981399802,8.081
51.91984108291445,4.48241505044452,8.077
51.91984130667663,4.482444119489573,8.085
51.91984153043162,4.482473188534959,8.101
51.91984175417942,4.482502257580679,7.632
51.91984197792003,4.482531326626733,1.978
51.91984220165345,4.4825603956731195,1.998
51.91984242537968,4.48258946471984,1.943
51.91984264909872,4.482618533766894,1.957
51.91984287281057,4.482647602814282,1.98
51.91984309651524,4.482676671862004,2.008
51.919843320212706,4.482705740910059,2.017
51.91984354390299,4.482734809958447,2.335
51.91984376758608,4.4827638790071695,2.001
51.919843991261985,4.4827929480562245,1.946
51.9198442149307,4.482822017105614,1.865
51.91984443859223,4.482851086155336,1.895
51.91984466224656,4.482880155205393,1.998
51.91984488589371,4.482909224255782,2.131
51.91984510953366,4.482938293306506,7.763
51.91984533316643,4.482967362357562,12.149
51.91984555679201,4.482996431408953,9.115
51.9198457804104,4.483025500460676,4.385
51.91984600402159,4.483054569512733,2.131
51.919846227625605,4.483083638565124,5.61
51.919846451222426,4.483112707617847,6.49
51.91984667481205,4.483141776670905,6.674
51.919846898394496,4.483170845724295,7.066
51.919847121969745,4.4831999147780195,8.14
51.919847345537804,4.483228983832078,-1.056
51.91984756909868,4.483258052886468,-1.049
51.91984779265236,4.483287121941192,-1.079
51.919848016198856,4.48331619099625,-1.054
51.91984823973816,4.483345260051641,-1.046
51.91984846327027,4.483374329107365,-1.061
51.91984868679519,4.483403398163422,-1.071
51.91984891031293,4.483432467219814,-1.055
51.919849133823476,4.483461536276537,-1.058
51.91984935732683,4.483490605333595,-1.016
51.919849580823,4.483519674390985,0.786
51.91984980431197,4.48354874344871,3.69
51.91985002779376,4.483577812506766,2.843
51.91985025126836,4.483606881565157,2.664
51.91985047473577,4.4836359506238805,2.689
51.91985069819599,4.483665019682937,2.682
51.919850921649015,4.483694088742328,2.624
51.91985114509485,4.483723157802051,2.654
51.9198513685335,4.483752226862108,7.361
51.919851591964964,4.483781295922497,8.384
51.91985181538924,4.48381036498322,14.687
51.91985203880632,4.483839434044276,9.335
51.91985226221621,4.483868503105665,5.41
51.91985248561891,4.483897572167387,5.955
51.91985270901442,4.483926641229442,1.978
51.91985293240275,4.4839557102918315,1.945
51.91985315578388,4.483984779354553,1.937
51.91985337915783,4.484013848417607,1.941
51.91985360252458,4.484042917480996,1.949
51.91985382588415,4.484071986544716,2.042
51.91985404923652,4.48410105560877,2.07
51.91985427258171,4.484130124673157,2.087
51.91985449591971,4.484159193737876,2.079
51.91985471925051,4.484188262802929,2.079
51.91985494257413,4.484217331868316,2.072
51.91985516589056,4.484246400934035,2.054
51.919855389199796,4.484275470000087,26.21
51.91985561250185,4.484304539066472,34.614
51.9198558357967,4.4843336081331895,39.059
51.919856059084374,4.484362677200241,2.869
51.919856282364854,4.484391746267625,2.964
51.91985650563815,4.4844208153353415,3.018
51.91985672890425,4.484449884403391,3.038
51.919856952163165,4.484478953471774,3.044
51.91985717541488,4.484508022540489,3.048
51.91985739865942,4.484537091609538,3.068
51.91985762189676,4.484566160678919,7.388
51.91985784512691,4.484595229748634,9.198
51.91985806834988,4.48462429881868,10.429
51.91985829156565,4.484653367889061,10.982
51.91985851477424,4.4846824369597735,7.897
51.91985873797564,4.484711506030819,7.343
51.919858961169844,4.484740575102197,5.2
51.91985918435686,4.484769644173909,3.7
51.91985940753669,4.484798713245953,5.526
51.919859630709325,4.484827782318329,12.365
51.919859853874776,4.484856851391039,12.553
51.919860077033036,4.484885920464082,12.562
51.919860300184105,4.484914989537457,5.743
51.91986052332798,4.484944058611165,6.626
51.91986074646467,4.484973127685206,2.219
51.919860969594176,4.485002196759579,2.264
51.91986119271648,4.4850312658342855,2.291
51.919861415831605,4.485060334909324,2.3
51.91986163893954,4.485089403984696,3.644
51.91986186204028,4.4851184730604,16.444
51.919862085133836,4.485147542136437,7.566
51.919862308220196,4.485176611212806,11.77
51.91986253129937,4.485205680289508,2.46
51.91986275437136,4.485234749366543,3.077
51.91986297743615,4.48526381844391,12.963
51.91986320049376,4.485292887521611,11.566
51.91986342354417,4.485321956599644,2.334
51.9198636465874,4.485351025678009,13.929
51.91986386962344,4.485380094756707,13.606
51.91986409265228,4.485409163835737,4.316
51.91986431567394,4.4854382329151,2.302
51.919864538688415,4.485467301994795,2.26
51.91986476169569,4.485496371074824,2.279
51.91986498469578,4.485525440155184,2.269
51.91986520768868,4.485554509235877,13.092
51.91986543067439,4.485583578316903,19.844
51.91986565365291,4.485612647398261,21.58
51.91986587662424,4.485641716479952,20.417
51.91986609958838,4.485670785561975,20.244
51.91986632254534,4.485699854644331,20.245
51.9198665454951,4.485728923727018,20.236
51.91986676843767,4.485757992810039,20.245
51.919866991373055,4.485787061893392,20.447
51.919806754182964,4.480293373785019,0.828
51.919806978469865,4.480322442794059,0.606
51.91980720274957,4.480351511803435,0.612
51.919807427022086,4.480380580813145,0.637
51.91980765128741,4.48040964982319,18.645
51.919807875545544,4.480438718833568,20.195
51.91980809979649,4.480467787844282,20.171
51.919808324040254,4.480496856855329,20.163
51.91980854827682,4.480525925866711,20.346
51.9198087725062,4.480554994878428,20.136
51.91980899672839,4.480584063890479,15.901
51.91980922094339,4.480613132902864,15.866
51.9198094451512,4.480642201915584,15.86
51.91980966935182,4.480671270928638,15.863
51.91980989354525,4.480700339942026,15.862
51.919810117731494,4.480729408955749,15.877
51.91981034191055,4.480758477969805,15.851
51.91981056608241,4.480787546984196,15.87
51.919810790247084,4.480816615998922,18.439
51.919811014404566,4.480845685013981,20.194
51.919811238554864,4.480874754029375,17.306
51.919811462697965,4.480903823045103,16.94
51.91981168683388,4.4809328920611655,19.758
51.91981191096261,4.480961961077561,19.782
51.91981213508414,4.480991030094293,19.677
51.919812359198495,4.481020099111357,18.066
51.91981258330565,4.481049168128756,15.367
51.91981280740562,4.481078237146489,28.363
51.9198130314984,4.4811073061645565,28.399
51.91981325558399,4.481136375182959,28.432
51.91981347966239,4.481165444201694,28.727
51.919813703733595,4.481194513220764,28.49
51.91981392779762,4.481223582240168,28.519
51.919814151854446,4.481252651259906,28.544
51.91981437590409,4.481281720279978,28.629
51.91981459994654,4.481310789300385,28.604
51.91981482398181,4.481339858321125,28.615
51.91981504800988,4.481368927342199,28.635
51.91981527203076,4.481397996363607,21.005
51.91981549604446,4.48142706538535,20.839
51.91981572005096,4.481456134407426,20.867
51.91981594405028,4.481485203429837,20.877
51.9198161680424,4.481514272452582,20.897
51.919816392027336,4.4815433414756605,20.748
51.919816616005086,4.481572410499073,20.757
51.919816839975645,4.481601479522819,20.769
51.919817063939014,4.4816305485468995,21.063
51.91981728789519,4.481659617571314,20.777
51.91981751184418,4.481688686596063,20.777
51.919817735785976,4.481717755621144,20.774
51.91981795972059,4.481746824646561,20.785
51.919818183648005,4.481775893672311,20.774
51.919818407568236,4.481804962698395,20.774
51.91981863148128,4.481834031724813,20.763
51.919818855387135,4.481863100751565,20.754
51.919819079285794,4.48189216977865,20.748
51.91981930317726,4.48192123880607,20.589
51.91981952706155,4.481950307833824,13.841
51.91981975093864,4.481979376861911,12.909
51.91981997480855,4.482008445890332,1.945
51.91982019867126,4.482037514919087,17.609
51.91982042252679,4.482066583948176,4.222
51.91982064637512,4.482095652977598,1.97
51.91982087021627,4.482124722007354,1.932
51.91982109405023,4.482153791037445,2.017
51.919821317876995,4.482182860067868,2.072
51.91982154169657,4.482211929098626,2.039
51.91982176550896,4.4822409981297175,2.0
51.91982198931416,4.482270067161142,3.155
51.91982221311217,4.482299136192901,2.822
51.91982243690299,4.482328205224993,7.631
51.91982266068662,4.48235727425742,8.085
51.91982288446306,4.48238634329018,8.102
51.91982310823231,4.482415412323273,8.108
51.91982333199437,4.4824444813567,8.683
51.91982355574925,4.482473550390462,8.128
51.91982377949693,4.482502619424556,24.334
51.91982400323742,4.482531688458984,27.208
51.919824226970725,4.482560757493746,27.218
51.91982445069684,4.482589826528842,20.307
51.919824674415764,4.48261889556427,2.523
51.9198248981275,4.482647964600033,2.114
51.91982512183204,4.482677033636129,1.997
51.919825345529404,4.48270610267256,2.029
51.91982556921957,4.482735171709322,2.023
51.91982579290254,4.48276424074642,2.202
51.919826016578334,4.48279330978385,1.936
51.91982624024693,4.482822378821614,2.465
51.919826463908336,4.482851447859711,1.947
51.919826687562555,4.482880516898143,2.018
51.91982691120959,4.482909585936907,4.346
51.91982713484943,4.482938654976005,8.19
51.91982735848208,4.482967724015436,9.349
51.91982758210754,4.482996793055201,9.592
51.91982780572581,4.4830258620953,6.46
51.91982802933689,4.483054931135731,5.221
51.91982825294079,4.483084000176497,7.798
51.91982847653749,4.483113069217596,4.977
51.919828700127006,4.483142138259027,5.378
51.919828923709325,4.483171207300792,6.371
51.91982914728446,4.483200276342892,5.92
51.919829370852405,4.483229345385324,-1.085
51.919829594413166,4.483258414428089,-1.057
51.91982981796673,4.483287483471189,-1.043
51.91983004151311,4.483316552514621,-1.068
51.91983026505229,4.483345621558386,-1.038
51.91983048858429,4.483374690602486,-1.064
51.919830712109096,4.483403759646918,-1.035
51.91983093562672,4.483432828691684,-1.068
51.919831159137146,4.483461897736782,-1.043
51.91983138264039,4.483490966782214,-1.043
51.919831829625295,4.483549104874078,3.792
51.919832053106965,4.4835781739205105,2.804
51.919832276581445,4.483607242967276,2.726
51.91983250004874,4.483636312014374,2.639
51.91983272350884,4.4836653810618055,2.628
51.919832946961755,4.483694450109571,2.584
51.91983317040748,4.483723519157669,2.552
51.91983339384601,4.4837525882061,2.586
51.919833617277355,4.483781657254864,9.812
51.919833840701514,4.483810726303962,7.841
51.919834064118476,4.483839795353393,7.976
51.91983428752825,4.483868864403156,8.493
51.91983451093084,4.483897933453254,4.892
51.91983473432624,4.483927002503684,2.717
51.91983495771444,4.483956071554447,2.003
51.919835181095465,4.483985140605544,1.978
51.91983540446929,4.484014209656973,2.011
51.91983562783593,4.484043278708735,2.087
51.91983585119538,4.484072347760831,2.103
51.91983607454764,4.48410141681326,2.094
51.91983629789271,4.484130485866022,2.102
51.91983652123059,4.484159554919116,2.594
51.91983674456128,4.4841886239725435,2.415
51.919836967884784,4.484217693026305,2.087
51.9198371912011,4.4842467620803985,2.674
51.91983741451022,4.484275831134825,2.072
51.91983763781215,4.484304900189585,37.116
51.9198378611069,4.484333969244678,35.455
51.91983808439445,4.484363038300104,3.047
51.919838307674816,4.484392107355863,3.056
51.91983853094799,4.484421176411954,3.054
51.91983875421398,4.484450245468378,3.069
51.91983897747277,4.484479314525136,3.084
51.919839200724375,4.484508383582226,3.097
51.919839423968796,4.484537452639649,3.107
51.919839647206025,4.484566521697405,5.492
